date,temp_c,dewpoint_c,abs_humidity_g_m3
2023-08-22,18.7,15.6,13.149854047861163
2023-08-23,19.3,15.4,12.955607547849267
2023-08-24,20.0,17.6,14.867348208168812
2023-08-25,19.3,17.2,14.53085062251417
2023-08-26,16.1,12.9,11.139416506137028
2023-08-27,15.2,12.1,10.602433504584981
2023-08-28,16.0,12.5,10.854886470559046
2023-08-29,15.5,12.1,10.591414173036824
2023-08-30,14.7,11.2,10.00751883807802
2023-08-31,15.5,10.8,9.718094607598346
2023-09-01,16.2,14.2,12.119285019388679
2023-09-02,18.0,15.6,13.181469702449872
2023-09-03,17.6,13.7,11.675741866980331
2023-09-04,18.5,14.6,12.338893171297213
2023-09-05,21.1,16.2,13.55271590212242
2023-09-06,22.2,17.8,14.943908621927793
2023-09-07,21.9,17.2,14.40280381140237
2023-09-08,21.6,17.9,15.068953919043288
2023-09-09,21.4,18.0,15.174400394004598
2023-09-10,24.2,18.9,15.90419501446416
2023-09-11,22.0,17.7,14.860059765263689
2023-09-12,19.6,17.5,14.793961235414828
2023-09-13,17.6,14.2,12.060929046810365
2023-09-14,15.9,12.4,10.787557264446573
2023-09-15,16.8,12.5,10.824936792419894
2023-09-16,18.7,13.8,11.707607358907259
2023-09-17,18.4,16.0,13.504678912717326
2023-09-18,18.9,16.2,13.654807923983984
2023-09-19,16.8,11.7,10.26936575996112
2023-09-20,18.8,13.8,11.703597217664267
2023-09-21,17.0,14.5,12.32280148007484
2023-09-22,13.3,11.5,10.258291572673919
2023-09-23,13.6,11.3,10.112733293810255
2023-09-24,14.5,9.8,9.121766219208185
2023-09-25,16.3,11.5,10.151969670037811
2023-09-26,17.1,13.6,11.620000451009021
2023-09-27,17.9,14.8,12.524960903398295
2023-09-28,18.0,13.6,11.58408082055768
2023-09-29,17.4,13.2,11.309206582386745
2023-09-30,15.3,12.3,10.739175012318293
2023-10-01,17.3,13.6,11.611999073525112
2023-10-02,18.8,16.3,13.746871510670296
2023-10-03,17.1,12.3,10.67257547735818
2023-10-04,15.4,10.4,9.465755438765319
2023-10-05,15.6,11.5,10.176580505601539
2023-10-06,16.0,12.7,10.998245111449025
2023-10-07,18.0,14.6,12.360083096028962
2023-10-08,17.4,15.1,12.791325218680075
2023-10-09,17.2,14.5,12.314313240722283
2023-10-10,16.9,13.1,11.254942774095221
2023-10-11,18.0,14.7,12.440143063547389
2023-10-12,16.7,15.4,13.07182138129556
2023-10-13,18.2,15.9,13.427845348496955
2023-10-14,12.5,6.6,7.391289073882808
2023-10-15,9.3,5.0,6.691242727317642
2023-10-16,9.8,7.1,7.722392715265443
2023-10-17,9.4,6.1,7.219252218083764
2023-10-18,10.1,5.7,7.004882475323453
2023-10-19,15.3,13.8,11.845606544278326
2023-10-20,13.3,12.5,10.957201686026002
2023-10-21,13.2,10.5,9.602330961327304
2023-10-22,12.3,9.5,9.008774994407647
2023-10-23,10.7,9.2,8.878479381037131
2023-10-24,11.5,10.0,9.342267774030782
2023-10-25,10.0,8.9,8.72211444564998
2023-10-26,9.1,8.2,8.344780546499575
2023-10-27,10.7,9.6,9.120634154948725
2023-10-28,11.2,8.8,8.626820375383021
2023-10-29,12.7,9.1,8.757132040078812
2023-10-30,11.3,9.1,8.800232707528664
2023-10-31,11.0,9.4,8.989337213420391
2023-11-01,11.8,9.8,9.208198115301752
2023-11-02,10.7,7.0,7.64532603943391
2023-11-03,9.7,6.8,7.567775607107829
2023-11-04,8.9,6.8,7.5892406682164495
2023-11-05,10.1,7.5,7.928200670363438
2023-11-06,9.7,7.1,7.725122923048815
2023-11-07,9.4,7.0,7.68050184495953
2023-11-08,9.3,7.3,7.842711259175457
2023-11-09,9.6,7.6,7.996625660197996
2023-11-10,7.8,5.9,7.160690962193556
2023-11-11,7.7,4.7,6.589993739799662
2023-11-12,6.6,5.3,6.898350912972459
2023-11-13,10.2,7.8,8.089258958098796
2023-11-14,11.6,8.5,8.441569599661213
2023-11-15,10.4,7.4,7.865887130919378
2023-11-16,8.0,6.7,7.561405485570306
2023-11-17,6.2,5.3,6.908228630406463
2023-11-18,8.3,7.1,7.763549542669593
2023-11-19,12.5,9.8,9.185632952757691
2023-11-20,10.1,7.9,8.147414114410624
2023-11-21,8.4,7.2,7.814124883389296
2023-11-22,5.2,3.8,6.242651566465298
2023-11-23,11.6,9.1,8.790961171752514
2023-11-24,7.6,2.6,5.685866749329146
2023-11-25,6.5,2.3,5.587717472259258
2023-11-26,5.7,4.1,6.364214964458552
2023-11-27,5.4,4.6,6.5981432252839625
2023-11-28,2.4,-0.0,4.806642714570859
2023-11-29,3.2,0.5,4.969448153947964
2023-11-30,0.1,-0.4,4.708203338179634
2023-12-01,-1.2,-2.6,4.024657831423592
2023-12-02,-1.0,-1.9,4.235297115606366
2023-12-03,0.3,-1.3,4.405289886525698
2023-12-04,2.7,-0.8,4.529746483797746
2023-12-05,2.5,1.6,5.3923692512498045
2023-12-06,3.3,1.4,5.300232279139336
2023-12-07,1.6,0.3,4.9266024845817995
2023-12-08,5.4,4.0,6.326493552466489
2023-12-09,7.5,6.1,7.268126542738527
2023-12-10,9.7,5.3,6.822745864960387
2023-12-11,9.3,6.8,7.578492938468576
2023-12-12,7.3,6.6,7.528335617595379
2023-12-13,7.4,6.5,7.474042356371165
2023-12-14,5.5,3.8,6.235930606587532
2023-12-15,6.8,5.5,6.989843378119174
2023-12-16,7.9,6.6,7.512263739386672
2023-12-17,8.4,5.8,7.096154196931814
2023-12-18,7.4,5.5,6.974894506164545
2023-12-19,8.9,7.7,8.071341865543697
2023-12-20,8.0,5.4,6.911857426212366
2023-12-21,10.0,7.0,7.664226721855254
2023-12-22,8.6,5.3,6.8493830271660885
2023-12-23,9.4,6.4,7.370204456472802
2023-12-24,10.7,9.2,8.878479381037131
2023-12-25,11.1,9.9,9.292960318074527
2023-12-26,8.5,6.0,7.192455682409089
2023-12-27,7.6,5.5,6.969925747834239
2023-12-28,10.5,6.2,7.24107276674201
2023-12-29,9.3,7.3,7.842711259175457
2023-12-30,8.0,5.2,6.816436329731753
2023-12-31,8.8,5.3,6.844524447256767
2024-01-01,7.4,4.4,6.460084902388424
2024-01-02,10.2,8.5,8.483278431281208
2024-01-03,9.0,7.0,7.691390382042584
2024-01-04,7.7,6.1,7.262950736049733
2024-01-05,7.4,5.9,7.170900466327855
2024-01-06,4.6,2.0,5.506876874600424
2024-01-07,0.7,-3.0,3.8797536089117814
2024-01-08,-1.6,-6.2,3.0739177934403106
2024-01-09,-3.5,-10.4,2.2328473961884105
2024-01-10,-3.3,-11.9,1.9797829224500965
2024-01-11,-1.7,-5.1,3.343380596410761
2024-01-12,3.1,1.8,5.458223368297667
2024-01-13,4.4,2.6,5.751421689332221
2024-01-14,3.9,2.3,5.64015589647104
2024-01-15,2.4,-1.4,4.339755209153953
2024-01-16,1.2,-3.0,3.872682798616699
2024-01-17,-1.5,-4.2,3.57556763622034
2024-01-18,-0.9,-4.3,3.5409706253790896
2024-01-19,1.3,-1.8,4.230862959843918
2024-01-20,-0.4,-3.4,3.7810116055205008
2024-01-21,3.5,-1.8,4.197217926366034
2024-01-22,9.3,6.1,7.221808157973331
2024-01-23,7.6,4.5,6.500820286016338
2024-01-24,10.0,6.2,7.2538594041545865
2024-01-25,6.8,5.3,6.893422639414344
2024-01-26,8.5,5.4,6.899587130763738
2024-01-27,3.9,2.1,5.560327996193531
2024-01-28,4.2,0.4,4.915860446535464
2024-01-29,6.6,4.7,6.615906136989222
2024-01-30,8.2,6.2,7.300267603648023
2024-01-31,6.1,3.3,6.007019822991881
2024-02-01,6.7,4.7,6.613542046892031
2024-02-02,7.4,5.5,6.974894506164545
2024-02-03,9.6,8.0,8.217552701358738
2024-02-04,10.0,8.3,8.37491999871484
2024-02-05,9.1,6.5,7.429025980796918
2024-02-06,10.1,7.6,7.982509816137628
2024-02-07,5.8,3.1,5.9290521467392105
2024-02-08,3.4,2.9,5.896406188593928
2024-02-09,10.7,8.4,8.411130209639106
2024-02-10,9.9,8.2,8.321195227873185
2024-02-11,8.5,7.2,7.811350473702311
2024-02-12,6.5,4.7,6.618271917835634
2024-02-13,6.1,3.7,6.178890210762057
2024-02-14,10.7,9.4,8.998838010193428
2024-02-15,12.7,10.3,9.491577074715785
2024-02-16,11.2,8.8,8.626820375383021
2024-02-17,9.3,7.2,7.789225919342382
2024-02-18,9.3,7.8,8.115034610647172
2024-02-19,8.5,7.0,7.70504454568903
2024-02-20,8.4,6.4,7.396381705474659
2024-02-21,9.2,7.1,7.738802970725543
2024-02-22,10.0,8.7,8.604997255742665
2024-02-23,5.5,2.3,5.60777028931384
2024-02-24,4.6,2.4,5.666133040455183
2024-02-25,6.0,3.6,6.137717471929202
2024-02-26,5.1,2.8,5.818979772434046
2024-02-27,4.5,1.8,5.430701262352713
2024-02-28,6.3,4.3,6.440246725013368
2024-02-29,8.1,6.5,7.455440295395307
2024-03-01,7.5,5.2,6.828580345997087
2024-03-02,7.9,4.3,6.403582804856737
2024-03-03,8.9,6.6,7.485629228699253
2024-03-04,7.3,3.9,6.239633290473589
2024-03-05,5.2,3.9,6.286707944362558
2024-03-06,5.9,3.8,6.226991806219731
2024-03-07,5.9,2.5,5.679993872253094
2024-03-08,5.6,0.5,4.926661873878097
2024-03-09,8.6,3.2,5.9117935749088675
2024-03-10,9.7,4.7,6.543396647773502
2024-03-11,7.4,6.1,7.2707172134007045
2024-03-12,8.4,6.3,7.345577424089782
2024-03-13,10.9,8.7,8.577732698340208
2024-03-14,12.0,8.1,8.203983692075427
2024-03-15,12.4,9.2,8.825622035746418
2024-03-16,8.5,4.8,6.617314250175227
2024-03-17,9.5,6.3,7.316990354687698
2024-03-18,10.5,8.4,8.417060849660004
2024-03-19,10.5,7.7,8.025813407990833
2024-03-20,11.2,8.4,8.396340109041887
2024-03-21,9.5,7.2,7.783714349613501
2024-03-22,9.7,8.0,8.214647432593896
2024-03-23,6.8,2.7,5.742751340387934
2024-03-24,6.6,3.4,6.038773306229759
2024-03-25,7.3,2.6,5.691948974413114
2024-03-26,9.1,3.6,6.070305871706064
2024-03-27,9.7,5.5,6.918178022642612
2024-03-28,8.6,3.1,5.870129889380311
2024-03-29,10.8,4.7,6.518048043045377
2024-03-30,9.0,7.4,7.904916873904624
2024-03-31,9.4,7.5,7.947842292976266
2024-04-01,9.8,6.8,7.565101008907755
2024-04-02,9.4,6.3,7.319579981427989
2024-04-03,10.8,8.6,8.522880779617989
2024-04-04,11.5,8.4,8.387490988955069
2024-04-05,13.4,10.0,9.280322882142253
2024-04-06,17.0,11.3,9.994231507841086
2024-04-07,15.6,9.5,8.905817565900131
2024-04-08,14.0,11.2,10.031914670175023
2024-04-09,11.4,7.2,7.731740857207015
2024-04-10,11.0,4.0,6.20181164539694
2024-04-11,13.0,9.8,9.16958257192114
2024-04-12,15.0,11.1,9.930987476331598
2024-04-13,15.9,11.0,9.834544005557001
2024-04-14,11.5,5.8,7.01887305162885
2024-04-15,8.8,4.2,6.3385538594340325
2024-04-16,8.1,4.5,6.489263272174531
2024-04-17,6.6,3.1,5.912096859098848
2024-04-18,7.0,2.8,5.779514980116986
2024-04-19,8.6,5.4,6.897138297709341
2024-04-20,7.1,2.6,5.696011025420724
2024-04-21,6.7,1.5,5.273519036335859
2024-04-22,6.0,0.6,4.955270253677329
2024-04-23,5.6,0.3,4.855906843547443
2024-04-24,6.6,2.3,5.585720075486331
2024-04-25,6.3,2.6,5.7123173729617385
2024-04-26,8.2,3.3,5.962183350170546
2024-04-27,10.1,7.5,7.928200670363438
2024-04-28,12.4,7.5,7.864341936194866
2024-04-29,11.8,7.2,7.720887386974051
2024-04-30,15.1,11.3,10.060108489159031
2024-05-01,17.1,13.8,11.772145418422335
2024-05-02,16.5,13.2,11.344346530338232
2024-05-03,11.6,9.8,9.214665682020138
2024-05-04,11.0,8.4,8.402249903241458
2024-05-05,12.4,8.5,8.417919606035827
2024-05-06,14.1,9.9,9.195905902219963
2024-05-07,13.5,9.5,8.971061650632
2024-05-08,12.0,8.8,8.602617477608844
2024-05-09,12.2,9.3,8.89149299243792
2024-05-10,14.6,10.7,9.683819506773512
2024-05-11,16.2,12.3,10.70577166857858
2024-05-12,18.5,12.0,10.413631404118556
2024-05-13,18.6,14.2,12.019589101491393
2024-05-14,19.1,14.3,12.076988706455726
2024-05-15,15.7,13.7,11.75254266167399
2024-05-16,15.2,13.1,11.321297560694706
2024-05-17,14.1,12.2,10.713332120372495
2024-05-18,16.4,13.4,11.497317758469402
2024-05-19,16.2,12.4,10.776372653493283
2024-05-20,15.2,12.7,11.028758709816147
2024-05-21,16.5,14.0,11.950745865946345
2024-05-22,15.7,12.3,10.724303383428119
2024-05-23,15.3,11.4,10.119953286390924
2024-05-24,14.2,12.4,10.85137785727608
2024-05-25,14.9,12.7,11.040245005990231
2024-05-26,15.3,12.5,10.881228715417398
2024-05-27,14.3,9.7,9.067080327576035
2024-05-28,13.9,10.7,9.707434464637096
2024-05-29,15.2,12.1,10.602433504584981
2024-05-30,13.9,11.2,10.035409501970939
2024-05-31,14.8,12.1,10.617161663646742
2024-06-01,14.9,12.8,11.112823864175043
2024-06-02,13.9,9.3,8.838834786246858
2024-06-03,13.7,9.9,9.208729197882812
2024-06-04,16.0,12.6,10.926358665499642
2024-06-05,13.0,7.4,7.794416550662903
2024-06-06,13.2,7.2,7.68313902887465
2024-06-07,13.5,8.6,8.442602467722057
2024-06-08,13.4,9.9,9.218370163715528
2024-06-09,12.8,7.6,7.90713728071685
2024-06-10,11.8,9.4,8.96409955849589
2024-06-11,11.8,7.3,7.77390347483456
2024-06-12,11.5,7.4,7.835490237035621
2024-06-13,13.7,8.2,8.210961510369549
2024-06-14,14.8,10.8,9.741719077906799
2024-06-15,13.9,10.2,9.388948459210429
2024-06-16,14.1,10.9,9.830622982911688
2024-06-17,15.5,10.7,9.65362571652201
2024-06-18,15.3,13.2,11.391540899679212
2024-06-19,15.1,11.6,10.261884211540856
2024-06-20,15.1,11.9,10.467218616202022
2024-06-21,15.6,13.4,11.529171799012346
2024-06-22,16.1,12.3,10.709472886095805
2024-06-23,17.4,13.4,11.45774688337572
2024-06-24,17.6,13.3,11.375433092369047
2024-06-25,21.1,16.2,13.55271590212242
2024-06-26,22.8,17.3,14.450160283121434
2024-06-27,21.2,16.1,13.461922477566025
2024-06-28,16.9,11.6,10.198200737723331
2024-06-29,17.5,12.8,11.013414464392296
2024-06-30,17.3,13.3,11.387182549858153
2024-07-01,15.4,10.8,9.721462514237611
2024-07-02,15.0,11.3,10.063599764012116
2024-07-03,13.8,10.5,9.58225290390686
2024-07-04,15.6,10.2,9.333671533216808
2024-07-05,15.7,12.3,10.724303383428119
2024-07-06,16.0,12.2,10.642934987297249
2024-07-07,13.9,11.1,9.969043864500785
2024-07-08,16.0,12.1,10.573099432983156
2024-07-09,19.2,15.2,12.794593034269228
2024-07-10,18.1,15.0,12.678713017591805
2024-07-11,16.8,12.9,11.112523622694034
2024-07-12,14.4,12.4,10.843830385283539
2024-07-13,14.5,11.7,10.351477844952989
2024-07-14,16.0,12.1,10.573099432983156
2024-07-15,18.5,13.8,11.715635891298074
2024-07-16,17.6,14.3,12.139294753092642
2024-07-17,17.6,14.1,11.983008979028119
2024-07-18,18.8,15.0,12.648313637176274
2024-07-19,22.8,17.4,14.541824610460568
2024-07-20,22.9,17.4,14.536912661597045
2024-07-21,19.8,16.9,14.232836557890712
2024-07-22,18.5,14.3,12.101834217252481
2024-07-23,18.6,15.8,13.323931518924537
2024-07-24,17.9,13.0,11.143188810590972
2024-07-25,18.8,14.7,12.406054642753286
2024-07-26,18.8,15.5,13.061336423727798
2024-07-27,17.6,13.8,11.75190097230295
2024-07-28,18.3,13.1,11.20087888703489
2024-07-29,19.6,14.4,12.134636996510944
2024-07-30,22.2,16.7,13.93902117183682
2024-07-31,21.2,15.7,13.12196805927254
2024-08-01,19.8,17.1,14.414470962314637
2024-08-02,19.9,16.8,14.137950035543934
2024-08-03,20.1,17.0,14.308747617175042
2024-08-04,18.3,12.9,11.05533101526895
2024-08-05,19.0,14.3,12.081122537948609
2024-08-06,21.1,16.2,13.55271590212242
2024-08-07,19.6,13.9,11.747687551994936
2024-08-08,19.8,13.6,11.512903672658709
2024-08-09,20.5,16.5,13.84251651879671
2024-08-10,19.3,15.0,12.626688891686145
2024-08-11,21.2,16.6,13.897739790755667
2024-08-12,23.6,17.9,14.96739399372539
2024-08-13,23.0,18.6,15.671728911098041
2024-08-14,20.4,17.5,14.753643848297365
2024-08-15,20.4,16.3,13.671943919401102
2024-08-16,20.1,16.7,14.038840249282199
2024-08-17,18.9,13.9,11.775844995194378
2024-08-18,18.5,13.1,11.193197845452833
2024-08-19,18.2,12.6,10.843853125550785
2024-08-20,18.4,14.9,12.584343998483423
2024-08-21,16.7,10.2,9.298249629864943
2024-08-22,18.4,11.8,10.2806778438393
2024-08-23,19.7,14.2,11.974441251016268
2024-08-24,19.3,15.3,12.872679144662301
2024-08-25,16.6,10.6,9.553128787638855
2024-08-26,17.1,12.6,10.884949554278109
2024-08-27,17.9,13.3,11.363707856403714
2024-08-28,20.3,15.6,13.078156087470711
2024-08-29,19.6,15.9,13.363630204217207
2024-08-30,17.6,13.2,11.301427248538154
2024-08-31,18.7,13.6,11.55629649102405
2024-09-01,22.0,17.1,14.307027844858794
2024-09-02,22.3,18.2,15.319606143594918
2024-09-03,19.5,17.6,14.892749452331067
2024-09-04,18.2,15.5,13.088234662458662
2024-09-05,20.6,17.7,14.930882177761966
2024-09-06,21.2,16.1,13.461922477566025
2024-09-07,19.6,16.7,14.06281777319216
2024-09-08,18.7,14.4,12.172057497785094
2024-09-09,16.9,13.2,11.32870185317176
2024-09-10,15.3,11.9,10.459961054325648
2024-09-11,12.0,8.5,8.429728015092163
2024-09-12,10.7,7.7,8.0201584399387
2024-09-13,12.1,8.1,8.20110762417286
2024-09-14,12.9,7.8,8.012905176637979
2024-09-15,13.9,10.1,9.326369060773915
2024-09-16,15.4,12.4,10.80624996461023
2024-09-17,15.8,12.8,11.078210465740167
2024-09-18,16.8,14.4,12.251819212721431
2024-09-19,17.9,15.3,12.934598920654492
2024-09-20,17.5,13.5,11.528691343828884
2024-09-21,17.6,13.7,11.675741866980331
2024-09-22,17.6,14.7,12.457257619782707
2024-09-23,16.7,14.3,12.176987922931469
2024-09-24,14.6,12.4,10.83629340499837
2024-09-25,14.3,12.0,10.565787437854155
2024-09-26,15.5,12.9,11.162571364628912
2024-09-27,12.8,8.9,8.636708184248265
2024-09-28,11.1,6.7,7.4789416086828195
2024-09-29,10.3,5.9,7.097534400523124
2024-09-30,11.9,9.0,8.722667866375229
2024-10-01,13.4,11.4,10.18705470409863
2024-10-02,11.5,8.9,8.676152135203905
2024-10-03,10.6,6.4,7.339035309872739
2024-10-04,9.3,6.3,7.322171441856888
2024-10-05,9.5,6.4,7.367596919074439
2024-10-06,11.0,7.8,8.06648434199294
2024-10-07,15.0,11.7,10.333515884437714
2024-10-08,15.2,12.7,11.028758709816147
2024-10-09,13.8,11.9,10.514639366162164
2024-10-10,12.2,8.9,8.654868425743095
2024-10-11,9.3,5.8,7.073542978035588
2024-10-12,9.3,7.1,7.736063086508611
2024-10-13,10.7,5.4,6.846111380586954
2024-10-14,8.0,5.9,7.155597104137576
2024-10-15,9.4,7.6,8.002285986271398
2024-10-16,15.8,12.6,10.93392146782911
2024-10-17,16.8,14.5,12.3313014293627
2024-10-18,14.9,13.9,11.939370008146218
2024-10-19,14.4,12.5,10.91528576929977
2024-10-20,15.4,12.9,11.166439869693765
2024-10-21,14.4,12.4,10.843830385283539
2024-10-22,12.2,10.0,9.319349997819737
2024-10-23,11.8,10.4,9.585343856310693
2024-10-24,10.7,8.9,8.700604915574393
2024-10-25,13.6,12.3,10.80284230968862
2024-10-26,13.8,12.6,11.010129319146964
2024-10-27,13.3,11.2,10.056429734825477
2024-10-28,12.1,10.5,9.63936010789158
2024-10-29,13.4,12.5,10.953377850155814
2024-10-30,12.9,12.0,10.617499035172791
2024-10-31,10.7,9.6,9.120634154948725
2024-11-01,10.7,9.4,8.998838010193428
2024-11-02,11.6,8.8,8.61470192709451
2024-11-03,8.0,6.5,7.458092061461605
2024-11-04,8.0,6.8,7.613534876295392
2024-11-05,7.1,5.9,7.1785767201722726
2024-11-06,9.4,8.1,8.279476021218576
2024-11-07,7.6,6.0,7.215512530545039
2024-11-08,5.6,3.5,6.103346656915449
2024-11-09,6.8,4.9,6.70410313086695
2024-11-10,8.4,7.2,7.814124883389296
2024-11-11,10.0,7.5,7.9310006706001905
2024-11-12,9.0,6.5,7.431658986638066
2024-11-13,8.5,6.6,7.496260337136957
2024-11-14,10.7,8.2,8.297742854498873
2024-11-15,9.2,8.0,8.229194355619562
2024-11-16,9.3,7.0,7.683221087956506
2024-11-17,8.4,4.4,6.437140185988536
2024-11-18,6.0,3.2,5.96685595461427
2024-11-19,5.2,3.9,6.286707944362558
2024-11-20,3.4,0.0,4.789261977942506
2024-11-21,3.1,-2.1,4.111327147078309
2024-11-22,3.4,-0.0,4.789261977942506
2024-11-23,3.9,1.5,5.326815745600397
2024-11-24,14.1,7.7,7.925228801311052
2024-11-25,12.6,8.4,8.355203184623132
2024-11-26,7.5,5.7,7.0697771642094
2024-11-27,7.9,6.3,7.35864552126838
2024-11-28,7.6,3.5,6.059867784916051
2024-11-29,4.0,2.2,5.598095344071457
2024-11-30,4.2,1.8,5.436575465989655
2024-12-01,6.2,3.2,5.962583997603629
2024-12-02,9.4,8.0,8.223369408278831
2024-12-03,6.6,3.3,5.996283415801548
2024-12-04,5.2,3.0,5.899923328844673
2024-12-05,7.0,5.8,7.131615970537755
2024-12-06,8.5,5.0,6.7102485649950925
2024-12-07,7.7,5.4,6.919240574611383
2024-12-08,6.4,5.3,6.903286238254501
2024-12-09,6.0,3.2,5.96685595461427
2024-12-10,5.2,2.5,5.694278031443241
2024-12-11,3.9,1.9,5.4815025758356315
2024-12-12,3.7,2.6,5.7659638427818605
2024-12-13,2.2,0.6,5.023656042542315
2024-12-14,4.1,2.2,5.596076193361242
2024-12-15,8.2,6.4,7.40163948525463
2024-12-16,10.1,8.1,8.259014827167901
2024-12-17,8.2,6.8,7.608122731368223
2024-12-18,10.4,7.7,8.028643883535885
2024-12-19,8.5,6.4,7.393755615751429
2024-12-20,6.0,2.7,5.759209162606491
2024-12-21,8.0,6.7,7.561405485570306
2024-12-22,5.7,2.2,5.563966736989078
2024-12-23,6.9,3.1,5.905763600545985
2024-12-24,6.2,4.8,6.671797238453025
2024-12-25,9.2,8.8,8.687927656242826
2024-12-26,7.9,7.4,7.935855883195837
2024-12-27,4.4,4.0,6.349287620391066
2024-12-28,2.2,1.7,5.437030790585402
2024-12-29,4.0,3.1,5.967559431112765
2024-12-30,6.7,5.4,6.943965393530845
2024-12-31,4.9,3.0,5.906289007674571
2025-01-01,8.2,5.5,6.95506185784419
2025-01-02,4.3,2.2,5.592042258458837
2025-01-03,2.9,0.0,4.797936605687376
2025-01-04,1.9,0.8,5.102233290275347
2025-01-05,5.0,4.0,6.335591511916377
2025-01-06,9.3,6.5,7.423765562329369
2025-01-07,3.7,1.0,5.142616804178048
2025-01-08,3.5,1.0,5.146334582456868
2025-01-09,2.5,-0.1,4.770143367278328
2025-01-10,2.7,-0.0,4.801415261917709
2025-01-11,1.7,0.1,4.853966281207786
2025-01-12,2.5,0.5,4.982067830014582
2025-01-13,1.3,-0.8,4.552853224833697
2025-01-14,2.7,0.8,5.087436166359377
2025-01-15,7.1,6.5,7.482043115361035
2025-01-16,5.2,4.4,6.511143593910804
2025-01-17,2.2,1.5,5.359703295146504
2025-01-18,-0.1,-0.8,4.5761969146881825
2025-01-19,-0.6,-1.1,4.485097495187418
2025-01-20,-0.2,-1.3,4.413359661001839
2025-01-21,0.3,-0.8,4.569502898356585
2025-01-22,1.5,0.6,5.036459826375483
2025-01-23,5.0,3.2,5.988307890456853
2025-01-24,7.7,5.2,6.823717550664349
2025-01-25,5.7,4.0,6.3196872119043945
2025-01-26,3.6,1.5,5.332590071611888
2025-01-27,8.9,5.3,6.842097741194985
2025-01-28,7.7,4.5,6.498505591237626
2025-01-29,7.0,5.0,6.746177077747164
2025-01-30,5.5,3.9,6.279939552532991
2025-01-31,3.7,1.9,5.485462483782777
2025-02-01,1.8,0.1,4.852200881578323
2025-02-02,0.6,-1.2,4.432843845654105
2025-02-03,1.4,-0.0,4.824150063740667
2025-02-04,2.8,1.3,5.271864287996086
2025-02-05,5.1,3.5,6.114314036352853
2025-02-06,3.5,2.3,5.648310829992052
2025-02-07,3.1,-0.3,4.691089379545199
2025-02-08,4.5,1.0,5.127799251707879
2025-02-09,3.4,1.2,5.222777604464554
2025-02-10,1.7,-0.5,4.646826165048911
2025-02-11,2.2,1.6,5.3982443584783315
2025-02-12,3.6,2.5,5.727198880044177
2025-02-13,1.5,-0.7,4.582878240444667
2025-02-14,0.6,-1.9,4.210542867624739
2025-02-15,0.7,-1.9,4.20900533143061
2025-02-16,0.8,-3.1,3.8495821706922615
2025-02-17,-0.8,-5.1,3.3323321567677664
2025-02-18,-0.7,-7.0,2.8814992603707292
2025-02-19,1.2,-5.2,3.2830802972993007
2025-02-20,6.4,4.6,6.574540495091568
2025-02-21,12.9,9.3,8.869734400951444
2025-02-22,10.3,8.7,8.595889832293299
2025-02-23,9.4,6.5,7.42113814574387
2025-02-24,10.5,6.9,7.598416086729183
2025-02-25,7.8,6.5,7.463401256735826
2025-02-26,6.9,3.9,6.248545460858126
2025-02-27,5.2,3.4,6.0691461556234065
2025-02-28,5.6,3.1,5.933306175185301
2025-03-01,4.1,1.7,5.399770705816737
2025-03-02,3.4,1.5,5.336446582240427
2025-03-03,2.6,1.0,5.16313132270786
2025-03-04,3.3,1.1,5.187243400387577
2025-03-05,6.5,2.5,5.667807223501613
2025-03-06,8.4,4.0,6.259082859312877
2025-03-07,10.7,5.5,6.893805367991766
2025-03-08,10.5,4.8,6.570655944163062
2025-03-09,10.4,5.1,6.7118691543156785
2025-03-10,9.4,4.8,6.596236271675289
2025-03-11,5.9,2.4,5.639736434282126
2025-03-12,4.9,2.1,5.540330413038726
2025-03-13,3.9,1.3,5.250932865087602
2025-03-14,3.1,-1.3,4.360638984508423
2025-03-15,3.3,-1.6,4.262531557041896
2025-03-16,3.8,0.3,4.887467169665461
2025-03-17,5.6,0.8,5.034508579337162
2025-03-18,4.4,-2.8,3.8853628824640896
2025-03-19,7.6,1.4,5.219053298550558
2025-03-20,10.5,5.0,6.662934984420476
2025-03-21,12.7,6.5,7.335464695049608
2025-03-22,14.0,8.9,8.60061537623469
2025-03-23,12.2,8.4,8.366915402158964
2025-03-24,9.2,7.1,7.738802970725543
2025-03-25,8.0,5.5,6.960009438749645
2025-03-26,8.5,6.0,7.192455682409089
2025-03-27,8.1,5.0,6.719792029620863
2025-03-28,8.2,6.1,7.250043412900542
2025-03-29,8.1,4.0,6.265759214362809
2025-03-30,9.7,5.2,6.775467824302925
2025-03-31,8.2,4.4,6.441716080913709
2025-04-01,8.0,3.2,5.924409887001862
2025-04-02,10.6,4.1,6.25431310251724
2025-04-03,13.2,6.6,7.37322061796621
2025-04-04,13.7,7.1,7.617399403117857
2025-04-05,10.6,3.9,6.167066630179093
2025-04-06,8.5,-2.3,3.973342858303229
2025-04-07,8.0,-0.9,4.411996358912413
2025-04-08,9.1,1.7,5.304114891719009
2025-04-09,8.2,3.3,5.962183350170546
2025-04-10,9.6,4.4,6.40982075814349
2025-04-11,10.7,5.8,7.038654973211739
2025-04-12,14.7,6.6,7.334798415683947
2025-04-13,14.4,8.3,8.246769597065231
2025-04-14,13.0,5.7,6.933891179924404
2025-04-15,14.6,9.0,8.640821808202462
